filename,dapi_ssim,panck_ssim,cd3_ssim,average_ssim,dapi_pearson,panck_pearson,cd3_pearson,average_pearson,dapi_psnr,panck_psnr,cd3_psnr,average_psnr
"[9820,48478]_patch_2_3",0.8467,0.8674,0.8875,0.8672,0.0910,0.4396,0.9748,0.5018,26.32,23.74,30.92,26.99
"[9820,48478]_patch_2_4",0.8289,0.8809,0.8919,0.8672,0.0190,0.5319,0.9757,0.5089,20.61,23.88,31.23,25.24
"[9820,48478]_patch_2_5",0.6786,0.8889,0.8991,0.8222,0.4137,0.5884,0.9767,0.6596,27.60,23.86,30.82,27.43
"[9820,48478]_patch_2_6",0.4918,0.9342,0.9210,0.7823,0.7544,0.5600,0.9765,0.7636,23.01,26.20,31.13,26.78
"[9820,48478]_patch_2_7",0.5406,0.9467,0.9364,0.8079,0.7384,0.4039,0.9774,0.7066,22.90,26.76,31.85,27.17
"[9820,48478]_patch_2_8",0.4761,0.9462,0.9356,0.7860,0.5336,0.3937,0.9731,0.6335,21.17,28.61,32.97,27.58
"[9820,48478]_patch_3_0",0.6076,0.9819,0.9691,0.8529,0.8832,0.5679,0.9811,0.8107,26.18,30.85,35.15,30.73
"[9820,48478]_patch_3_1",0.7648,0.8748,0.9109,0.8502,0.8006,0.4969,0.9805,0.7593,24.05,22.24,30.42,25.57
"[9820,48478]_patch_3_2",0.8424,0.8298,0.8754,0.8492,0.1633,0.4827,0.9780,0.5414,23.86,21.55,29.53,24.98
"[9820,48478]_patch_3_3",0.8385,0.8861,0.8855,0.8700,0.1037,0.4482,0.9734,0.5084,25.82,24.85,31.31,27.33
"[9820,48478]_patch_3_4",0.8231,0.8678,0.8789,0.8566,0.0302,0.5237,0.9756,0.5099,26.22,23.18,30.33,26.57
"[9820,48478]_patch_3_5",0.6788,0.8906,0.9035,0.8243,0.4173,0.5569,0.9784,0.6509,27.12,23.31,30.15,26.86
"[9820,48478]_patch_3_6",0.5400,0.9311,0.9264,0.7992,0.6768,0.4743,0.9779,0.7097,24.08,24.65,31.09,26.61
"[9820,48478]_patch_3_7",0.5070,0.9300,0.9268,0.7879,0.5764,0.4564,0.9780,0.6703,23.68,25.30,31.67,26.88
"[9820,48478]_patch_3_8",0.5184,0.9528,0.9171,0.7961,0.6022,0.4363,0.9785,0.6723,22.35,28.24,31.28,27.29
"[9820,48478]_patch_4_0",0.6117,0.9544,0.9164,0.8275,0.8244,0.5273,0.9770,0.7762,21.43,27.88,31.29,26.87
"[9820,48478]_patch_4_1",0.7166,0.8636,0.8775,0.8192,0.6735,0.4995,0.9755,0.7161,20.11,22.33,29.84,24.09
"[9820,48478]_patch_4_2",0.7788,0.8237,0.8664,0.8230,0.4057,0.4777,0.9742,0.6192,19.91,21.16,29.95,23.67
"[9820,48478]_patch_4_3",0.8589,0.8539,0.8716,0.8615,0.3599,0.4238,0.9735,0.5857,22.60,22.32,30.47,25.13
"[9820,48478]_patch_4_4",0.8812,0.8419,0.8719,0.8650,0.3296,0.4835,0.9748,0.5959,27.86,22.21,30.24,26.77
"[9820,48478]_patch_4_5",0.7409,0.8841,0.8913,0.8388,0.7733,0.5496,0.9770,0.7666,24.43,23.08,30.38,25.96
"[9820,48478]_patch_4_6",0.5747,0.9420,0.9282,0.8149,0.7383,0.5025,0.9777,0.7395,23.81,25.38,31.65,26.95
"[9820,48478]_patch_4_7",0.5266,0.9534,0.9558,0.8119,0.3729,0.4625,0.9754,0.6036,24.42,26.91,34.47,28.60
"[9820,48478]_patch_4_8",0.6104,0.9633,0.9306,0.8348,0.6039,0.4474,0.9802,0.6772,23.10,29.63,31.78,28.17
"[9820,48478]_patch_5_0",0.5563,0.9408,0.8559,0.7843,0.6694,0.4949,0.9697,0.7113,17.69,26.71,28.94,24.45
"[9820,48478]_patch_5_1",0.5613,0.9200,0.8513,0.7775,0.5623,0.4840,0.9663,0.6708,17.21,25.28,28.88,23.79
"[9820,48478]_patch_5_2",0.6251,0.8848,0.8471,0.7857,0.5674,0.4986,0.9665,0.6775,19.43,23.30,29.03,23.92
"[9820,48478]_patch_5_3",0.7244,0.8884,0.8505,0.8211,0.6718,0.4537,0.9697,0.6984,21.33,23.36,29.38,24.69
"[9820,48478]_patch_5_4",0.7834,0.8798,0.8550,0.8394,0.8862,0.5827,0.9712,0.8134,21.16,22.98,29.53,24.55
"[9820,48478]_patch_5_5",0.7113,0.9068,0.8732,0.8305,0.8303,0.6187,0.9744,0.8078,22.01,23.96,29.53,25.17
"[9820,48478]_patch_5_6",0.5762,0.9517,0.9058,0.8112,0.7773,0.5637,0.9791,0.7734,22.12,28.06,29.85,26.67
"[9820,48478]_patch_5_7",0.5521,0.9642,0.9445,0.8203,0.7218,0.5303,0.9793,0.7438,21.76,28.63,32.85,27.75
"[9820,48478]_patch_5_8",0.6006,0.9708,0.9257,0.8323,0.6691,0.4770,0.9758,0.7073,20.83,29.14,31.89,27.29
"[9820,48478]_patch_6_0",0.5603,0.9391,0.8326,0.7773,0.5526,0.5672,0.9597,0.6932,16.43,26.26,28.54,23.74
"[9820,48478]_patch_6_1",0.4926,0.9534,0.8436,0.7632,0.5409,0.6431,0.9582,0.7140,16.17,27.55,28.91,24.21
"[9820,48478]_patch_6_2",0.6004,0.9253,0.8457,0.7904,0.7117,0.5650,0.9628,0.7465,19.49,25.41,28.96,24.62
"[9820,48478]_patch_6_3",0.6111,0.9017,0.8373,0.7834,0.7702,0.6113,0.9654,0.7823,20.18,23.17,28.89,24.08
"[9820,48478]_patch_6_4",0.5873,0.9050,0.8245,0.7723,0.7926,0.6964,0.9643,0.8178,19.27,22.52,27.77,23.18
"[9820,48478]_patch_6_5",0.5538,0.9383,0.8254,0.7725,0.7065,0.6717,0.9664,0.7816,20.02,24.62,26.33,23.66
"[9820,48478]_patch_6_6",0.4764,0.9520,0.8671,0.7652,0.6849,0.5537,0.9760,0.7382,20.19,27.53,27.23,24.99
"[9820,48478]_patch_6_7",0.5131,0.9511,0.9021,0.7888,0.7188,0.5393,0.9778,0.7453,20.09,27.40,30.22,25.90
"[9820,48478]_patch_6_8",0.5967,0.9637,0.8662,0.8089,0.7530,0.5699,0.9700,0.7643,19.59,27.50,28.70,25.26
